"id","payer_edrpou","date","payer_name","payer_full_name","payer_head","payer_activity","payer_region","payer_region_code","payer_mfo","payer_bank","recipt_edrpou","recipt_name","spd_id","spd_label","mistrust","recipt_mfo","recipt_bank","payment_details","amount","spd_total","dp_total"
"14028236","38946404","42415","ДП ""ДЕО""","ДП ""ДИРЕКЦІЯ З ЕКСПЛУАТАЦІЇ ТА ОБСЛУГОВУВАННЯ""","ВИЩИЙ СПЕЦІАЛІЗОВАНИЙ СУД УКРАЇНИ З РОЗГЛЯДУ ЦИВІЛЬНИХ І КРИМІНАЛЬНИХ СПРАВ","Комплексне обслуговування об'єктів","Київ","UA-30","820172","ДКСУ","xxxxxxxxxx","ФОП Федiрко Юрiй Петрович","Федірко-322313","Федірко","none","322313","ВАТ ""ДЕРЖ.ЕКСП.-ІМ.БАНК УКРАЇНИ"", КИЇВ","#0651010#,#2610#,#450,00#,#За заправку картриджiв#,#Акт №2127 вiд 10.02.2016 р., дог.№2016-08 вiд 10.02.2016#,#Без ПДВ#","450","1710","619440.63"
"19233260","38946404","42480","ДП ""ДЕО""","ДП ""ДИРЕКЦІЯ З ЕКСПЛУАТАЦІЇ ТА ОБСЛУГОВУВАННЯ""","ВИЩИЙ СПЕЦІАЛІЗОВАНИЙ СУД УКРАЇНИ З РОЗГЛЯДУ ЦИВІЛЬНИХ І КРИМІНАЛЬНИХ СПРАВ","Комплексне обслуговування об'єктів","Київ","UA-30","820172","ДКСУ","xxxxxxxxxx","ФОП Федiрко Юрiй Петрович","Федірко-322313","Федірко","none","322313","ВАТ ""ДЕРЖ.ЕКСП.-ІМ.БАНК УКРАЇНИ"", КИЇВ",";0651010;2610;900,00;За заправку картриджiв;Акт №2150 вiд 15.04.2016 р., дог.№2016-29 вiд 15.04.2016;Без ПДВ;","900","1710","619440.63"
"2363119","38946404","42283","ДП ""ДЕО""","ДП ""ДИРЕКЦІЯ З ЕКСПЛУАТАЦІЇ ТА ОБСЛУГОВУВАННЯ""","ВИЩИЙ СПЕЦІАЛІЗОВАНИЙ СУД УКРАЇНИ З РОЗГЛЯДУ ЦИВІЛЬНИХ І КРИМІНАЛЬНИХ СПРАВ","Комплексне обслуговування об'єктів","Київ","UA-30","820019","ГУДКСУ у м.Києві","xxxxxxxxxx","ФОП Ярошовець Вiталiй Валентинович","Ярошовець-300711","Ярошовець","none","300711","ЗАТ КБ ПРИВАТБАНК ПЕЧЕРСЬКА Ф.УМ.КИЄВІ","#0651010#,#2610#,#8640,00#,#За шини#,#Нак. №1898 вiд 01.10.15 р., дог.№2015-51 вiд 01.10.15 р.#,#Без ПДВ#","8640","8640","619440.63"
"2553733","39244468","42285","ДП ""ОК""Укрвуглереструктуризація""","ДП ""ОБ'ЄДНАНА КОМПАНІЯ ""УКРВУГЛЕРЕСТРУКТУРИЗАЦІЯ""","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Організація будівництва будівель","Київ","UA-30","820019","ГУДКСУ у м.Києві","xxxxxxxxxx","ФОП Алексеєнко Андрiй Юрiйович","Алексеєнко-335496","Алексеєнко","none","335496","ДОНЕЦЬКЕ РУ ЗАТ КБ""ПРИВАТБАНК"",ДОНЕЦЬК","#1101070#,#2610#,#за реставр.лазер.картр. з-но акту №ДЦ-000444 вiд 05.10.2015р. дог.№86/ОП-15(23.09.2015)#,#без ПДВ#,#перерах.повн.#","350","18308.7","170601.68"
"2553105","39244468","42285","ДП ""ОК""Укрвуглереструктуризація""","ДП ""ОБ'ЄДНАНА КОМПАНІЯ ""УКРВУГЛЕРЕСТРУКТУРИЗАЦІЯ""","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Організація будівництва будівель","Київ","UA-30","820019","ГУДКСУ у м.Києві","xxxxxxxxxx","ФОП Алексеєнко Андрiй Юрiйович","Алексеєнко-335496","Алексеєнко","none","335496","ДОНЕЦЬКЕ РУ ЗАТ КБ""ПРИВАТБАНК"",ДОНЕЦЬК","#1101070#,#2610#,#заправка лазер.картр. з-но акту №ДЦ-000454 вiд 05.10.2015р. дог.№86/ОП-15(23.09.2015)#,#без ПДВ#,#перерах.повн.#","110","18308.7","170601.68"
"2553110","39244468","42285","ДП ""ОК""Укрвуглереструктуризація""","ДП ""ОБ'ЄДНАНА КОМПАНІЯ ""УКРВУГЛЕРЕСТРУКТУРИЗАЦІЯ""","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Організація будівництва будівель","Київ","UA-30","820019","ГУДКСУ у м.Києві","xxxxxxxxxx","ФОП Алексеєнко Андрiй Юрiйович","Алексеєнко-335496","Алексеєнко","none","335496","ДОНЕЦЬКЕ РУ ЗАТ КБ""ПРИВАТБАНК"",ДОНЕЦЬК","#1101070#,#2610#,#за реставр.сист.картр.з-но акту №ДЦ-000445 вiд 05.10.2015р. дог.№86/ОП-15(23.09.2015)#,#без ПДВ#,#перерах.повн.#","350","18308.7","170601.68"
"3280899","39244468","42293","ДП ""ОК""Укрвуглереструктуризація""","ДП ""ОБ'ЄДНАНА КОМПАНІЯ ""УКРВУГЛЕРЕСТРУКТУРИЗАЦІЯ""","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Організація будівництва будівель","Київ","UA-30","820019","ГУДКСУ у м.Києві","xxxxxxxxxx","ФОП Алексеєнко Андрiй Юрiйович","Алексеєнко-335496","Алексеєнко","none","335496","ДОНЕЦЬКЕ РУ ЗАТ КБ""ПРИВАТБАНК"",ДОНЕЦЬК","#1101070#,#2610#,#за ремонт сист.блока з-но акту №ДЦ-000430 вiд 09.10.2015р. дог.№86/ОП-15(23.09.2015)#,#без ПДВ#,#перерах.повн.#","1650","18308.7","170601.68"
"6072741","39244468","42320","ДП ""ОК""Укрвуглереструктуризація""","ДП ""ОБ'ЄДНАНА КОМПАНІЯ ""УКРВУГЛЕРЕСТРУКТУРИЗАЦІЯ""","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Організація будівництва будівель","Київ","UA-30","820019","ГУДКСУ у м.Києві","xxxxxxxxxx","ФОП Алексеєнко Андрiй Юрiйович","Алексеєнко-335496","Алексеєнко","none","335496","ДОНЕЦЬКЕ РУ ЗАТ КБ""ПРИВАТБАНК"",ДОНЕЦЬК","#1101070#,#2610#,#рестав. лаз.карт. з-но акту №ДЦ-000528 вiд 10.11.2015р.дог.№86/ОП-15(23.09.2015)#, #без ПДВ#,#перерах.повн.#","350","18308.7","170601.68"
"6072521","39244468","42320","ДП ""ОК""Укрвуглереструктуризація""","ДП ""ОБ'ЄДНАНА КОМПАНІЯ ""УКРВУГЛЕРЕСТРУКТУРИЗАЦІЯ""","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Організація будівництва будівель","Київ","UA-30","820019","ГУДКСУ у м.Києві","xxxxxxxxxx","ФОП Алексеєнко Андрiй Юрiйович","Алексеєнко-335496","Алексеєнко","none","335496","ДОНЕЦЬКЕ РУ ЗАТ КБ""ПРИВАТБАНК"",ДОНЕЦЬК","#1101070#,#2610#,#рестав. лаз.карт. з-но акту №ДЦ-000530 вiд 10.11.2015р.дог.№86/ОП-15(23.09.2015)#, #без ПДВ#,#перерах.повн.#","350","18308.7","170601.68"
"6071281","39244468","42320","ДП ""ОК""Укрвуглереструктуризація""","ДП ""ОБ'ЄДНАНА КОМПАНІЯ ""УКРВУГЛЕРЕСТРУКТУРИЗАЦІЯ""","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Організація будівництва будівель","Київ","UA-30","820019","ГУДКСУ у м.Києві","xxxxxxxxxx","ФОП Алексеєнко Андрiй Юрiйович","Алексеєнко-335496","Алексеєнко","none","335496","ДОНЕЦЬКЕ РУ ЗАТ КБ""ПРИВАТБАНК"",ДОНЕЦЬК","#1101070#,#2610#,#за ремонт сист.блока з-но акту №ДЦ-000531 вiд 10.11.2015р.дог.№86/ОП-15(23.09.2015)#, #без ПДВ#,#перерах.повн.#","2200","18308.7","170601.68"
"8368678","39244468","42341","ДП ""ОК""Укрвуглереструктуризація""","ДП ""ОБ'ЄДНАНА КОМПАНІЯ ""УКРВУГЛЕРЕСТРУКТУРИЗАЦІЯ""","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Організація будівництва будівель","Київ","UA-30","820019","ГУДКСУ у м.Києві","xxxxxxxxxx","ФОП Алексеєнко Андрiй Юрiйович","Алексеєнко-335496","Алексеєнко","none","335496","ДОНЕЦЬКЕ РУ ЗАТ КБ""ПРИВАТБАНК"",ДОНЕЦЬК","#1101070#,#2610#,#рестав. лаз.карт. з-но акту №ДЦ-000603 вiд 02.12.2015р.дог.№86/ОП-15(23.09.2015)#, #без ПДВ#,#перерах.повн.#","240","18308.7","170601.68"
"8934052","39244468","42348","ДП ""ОК""Укрвуглереструктуризація""","ДП ""ОБ'ЄДНАНА КОМПАНІЯ ""УКРВУГЛЕРЕСТРУКТУРИЗАЦІЯ""","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Організація будівництва будівель","Київ","UA-30","820019","ГУДКСУ у м.Києві","xxxxxxxxxx","ФОП Алексеєнко Андрiй Юрiйович","Алексеєнко-335496","Алексеєнко","none","335496","ДОНЕЦЬКЕ РУ ЗАТ КБ""ПРИВАТБАНК"",ДОНЕЦЬК","#1101070#,#2610#,#за тех. обслуг.сист.блока з-но акту №ДЦ-000640 вiд 08.12.2015р. дог.№86/ОП-15(23.09.2015)#,#без ПДВ#,#перерах.повн.#","250","18308.7","170601.68"
"8933842","39244468","42348","ДП ""ОК""Укрвуглереструктуризація""","ДП ""ОБ'ЄДНАНА КОМПАНІЯ ""УКРВУГЛЕРЕСТРУКТУРИЗАЦІЯ""","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Організація будівництва будівель","Київ","UA-30","820019","ГУДКСУ у м.Києві","xxxxxxxxxx","ФОП Алексеєнко Андрiй Юрiйович","Алексеєнко-335496","Алексеєнко","none","335496","ДОНЕЦЬКЕ РУ ЗАТ КБ""ПРИВАТБАНК"",ДОНЕЦЬК","#1101070#,#2610#,#за тех.обслуг. сист.блока з-но акту №ДЦ-000639 вiд 08.12.2015р. дог.№86/ОП-15(23.09.2015)#,#без ПДВ#,#перерах.повн.#","250","18308.7","170601.68"
"8932206","39244468","42348","ДП ""ОК""Укрвуглереструктуризація""","ДП ""ОБ'ЄДНАНА КОМПАНІЯ ""УКРВУГЛЕРЕСТРУКТУРИЗАЦІЯ""","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Організація будівництва будівель","Київ","UA-30","820019","ГУДКСУ у м.Києві","xxxxxxxxxx","ФОП Алексеєнко Андрiй Юрiйович","Алексеєнко-335496","Алексеєнко","none","335496","ДОНЕЦЬКЕ РУ ЗАТ КБ""ПРИВАТБАНК"",ДОНЕЦЬК","#1101070#,#2610#,#за тех. обслуг. сист. блока з-но акту №ДЦ-000638 вiд 08.12.2015р. дог.№86/ОП-15(23.09.2015)#,#без ПДВ#,#перерах.повн.#","250","18308.7","170601.68"
"9779883","39244468","42355","ДП ""ОК""Укрвуглереструктуризація""","ДП ""ОБ'ЄДНАНА КОМПАНІЯ ""УКРВУГЛЕРЕСТРУКТУРИЗАЦІЯ""","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Організація будівництва будівель","Київ","UA-30","820019","ГУДКСУ у м.Києві","xxxxxxxxxx","ФОП Алексеєнко Андрiй Юрiйович","Алексеєнко-335496","Алексеєнко","none","335496","ДОНЕЦЬКЕ РУ ЗАТ КБ""ПРИВАТБАНК"",ДОНЕЦЬК","#1101070#,#2610#,#Опл.рест.лазерн.картр.#,# зг.дог.№86/ОП-15(23.09.2015), ДУ№1(19.11.15),акт №ДЦ-000663(14.12.15)#,#без ПДВ#","700","18308.7","170601.68"
"9779935","39244468","42355","ДП ""ОК""Укрвуглереструктуризація""","ДП ""ОБ'ЄДНАНА КОМПАНІЯ ""УКРВУГЛЕРЕСТРУКТУРИЗАЦІЯ""","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Організація будівництва будівель","Київ","UA-30","820019","ГУДКСУ у м.Києві","xxxxxxxxxx","ФОП Алексеєнко Андрiй Юрiйович","Алексеєнко-335496","Алексеєнко","none","335496","ДОНЕЦЬКЕ РУ ЗАТ КБ""ПРИВАТБАНК"",ДОНЕЦЬК","#1101070#,#2610#,#Опл.ремонту принтера#,# зг.дог.№86/ОП-15(23.09.2015), ДУ№1(19.11.15),акт №ДЦ-000664(14.12.15)#,#без ПДВ#","1190","18308.7","170601.68"
"9782747","39244468","42355","ДП ""ОК""Укрвуглереструктуризація""","ДП ""ОБ'ЄДНАНА КОМПАНІЯ ""УКРВУГЛЕРЕСТРУКТУРИЗАЦІЯ""","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Організація будівництва будівель","Київ","UA-30","820019","ГУДКСУ у м.Києві","xxxxxxxxxx","ФОП Алексеєнко Андрiй Юрiйович","Алексеєнко-335496","Алексеєнко","none","335496","ДОНЕЦЬКЕ РУ ЗАТ КБ""ПРИВАТБАНК"",ДОНЕЦЬК","#1101070#,#2610#,#Опл. тех. обслуг.сист.блока#,# зг. дог.№86/ОП-15(23.09.2015), ДУ№1(19.11.15),акт №ДЦ-000662(14.12.15)#,#без ПДВ#","750","18308.7","170601.68"
"10147916","39244468","42360","ДП ""ОК""Укрвуглереструктуризація""","ДП ""ОБ'ЄДНАНА КОМПАНІЯ ""УКРВУГЛЕРЕСТРУКТУРИЗАЦІЯ""","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Організація будівництва будівель","Київ","UA-30","820019","ГУДКСУ у м.Києві","xxxxxxxxxx","ФОП Алексеєнко Андрiй Юрiйович","Алексеєнко-335496","Алексеєнко","none","335496","ДОНЕЦЬКЕ РУ ЗАТ КБ""ПРИВАТБАНК"",ДОНЕЦЬК","#1101070#,#2610#,#Опл.комплект.до оргтехнiки#,# зг.дог.№69/ОТ-15(14.12.2015),накл №ДЦ-00210(15.12.15)#,#без ПДВ#","5993.7","18308.7","170601.68"
"2652926","39244468","42286","ДП ""ОК""Укрвуглереструктуризація""","ДП ""ОБ'ЄДНАНА КОМПАНІЯ ""УКРВУГЛЕРЕСТРУКТУРИЗАЦІЯ""","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Організація будівництва будівель","Київ","UA-30","820019","ГУДКСУ у м.Києві","xxxxxxxxxx","ФОП Баженов Олег Миколайович","Баженов-351005","Баженов","lm","351005","АКЦ.-КОМ.ІННОВ.БАНК""УКРСИББАНК"",ХАРКІВ","#1101070#,#2610#,#Опл.за рем.авто#,#Дог88/ОП-15 (25.09.2015р),накл.№БО-0000685(01.10.15)#,#в т.ч.ПДВ-96,00#","576","117027.96","170601.68"
"2652276","39244468","42286","ДП ""ОК""Укрвуглереструктуризація""","ДП ""ОБ'ЄДНАНА КОМПАНІЯ ""УКРВУГЛЕРЕСТРУКТУРИЗАЦІЯ""","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Організація будівництва будівель","Київ","UA-30","820019","ГУДКСУ у м.Києві","xxxxxxxxxx","ФОП Баженов Олег Миколайович","Баженов-351005","Баженов","lm","351005","АКЦ.-КОМ.ІННОВ.БАНК""УКРСИББАНК"",ХАРКІВ","#1101070#,#2610#,#Опл.за рем.авто#,#Дог88/ОП-15 (25.09.2015р),накл.№БО-0000686(01.10.15)#,#в т.ч.ПДВ- 898,80#","5392.8","117027.96","170601.68"
"2653352","39244468","42286","ДП ""ОК""Укрвуглереструктуризація""","ДП ""ОБ'ЄДНАНА КОМПАНІЯ ""УКРВУГЛЕРЕСТРУКТУРИЗАЦІЯ""","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Організація будівництва будівель","Київ","UA-30","820019","ГУДКСУ у м.Києві","xxxxxxxxxx","ФОП Баженов Олег Миколайович","Баженов-351005","Баженов","lm","351005","АКЦ.-КОМ.ІННОВ.БАНК""УКРСИББАНК"",ХАРКІВ","#1101070#,#2610#,#Опл.за.зап.част.#,#Дог38/ОТ-15(07.09.2015р),накл.№БО-0000683(01.10.15)#,#в т.ч.ПДВ-607,06#","3642.36","117027.96","170601.68"
"2654075","39244468","42286","ДП ""ОК""Укрвуглереструктуризація""","ДП ""ОБ'ЄДНАНА КОМПАНІЯ ""УКРВУГЛЕРЕСТРУКТУРИЗАЦІЯ""","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Організація будівництва будівель","Київ","UA-30","820019","ГУДКСУ у м.Києві","xxxxxxxxxx","ФОП Баженов Олег Миколайович","Баженов-351005","Баженов","lm","351005","АКЦ.-КОМ.ІННОВ.БАНК""УКРСИББАНК"",ХАРКІВ","#1101070#,#2610#,#Опл.за рем.авто#,#Дог88/ОП-15 (25.09.2015р),накл.№БО-0000684(01.10.15)#,#в т.ч.ПДВ- 1513,40#","9080.4","117027.96","170601.68"
"5578008","39244468","42314","ДП ""ОК""Укрвуглереструктуризація""","ДП ""ОБ'ЄДНАНА КОМПАНІЯ ""УКРВУГЛЕРЕСТРУКТУРИЗАЦІЯ""","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Організація будівництва будівель","Київ","UA-30","820019","ГУДКСУ у м.Києві","xxxxxxxxxx","ФОП Баженов Олег Миколайович","Баженов-351005","Баженов","lm","351005","АКЦ.-КОМ.ІННОВ.БАНК""УКРСИББАНК"",ХАРКІВ","#1101070#,#2610#,#Опл.за.зап.част.#,#Дог38/ОТ-15(07.09.2015р),накл.№БО-0000859(29.10.15)#,#в т.ч.ПДВ-142,60#","855.6","117027.96","170601.68"
"5579731","39244468","42314","ДП ""ОК""Укрвуглереструктуризація""","ДП ""ОБ'ЄДНАНА КОМПАНІЯ ""УКРВУГЛЕРЕСТРУКТУРИЗАЦІЯ""","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Організація будівництва будівель","Київ","UA-30","820019","ГУДКСУ у м.Києві","xxxxxxxxxx","ФОП Баженов Олег Миколайович","Баженов-351005","Баженов","lm","351005","АКЦ.-КОМ.ІННОВ.БАНК""УКРСИББАНК"",ХАРКІВ","#1101070#,#2610#,#Опл.за шини#,#Дог38/ОТ-15 (07.09. 2015р),накл.№БО-0000879(03.11.15)#,#в т.ч.ПДВ- 1557,00#","9342","117027.96","170601.68"
"5579152","39244468","42314","ДП ""ОК""Укрвуглереструктуризація""","ДП ""ОБ'ЄДНАНА КОМПАНІЯ ""УКРВУГЛЕРЕСТРУКТУРИЗАЦІЯ""","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Організація будівництва будівель","Київ","UA-30","820019","ГУДКСУ у м.Києві","xxxxxxxxxx","ФОП Баженов Олег Миколайович","Баженов-351005","Баженов","lm","351005","АКЦ.-КОМ.ІННОВ.БАНК""УКРСИББАНК"",ХАРКІВ","#1101070#,#2610#,#Опл.за рем.авто#,#Дог88/ОП-15 (25.09.2015р),накл.№БО-0000858(29.10.15)#,#в т.ч.ПДВ- 348,00#","2088","117027.96","170601.68"
"8369229","39244468","42341","ДП ""ОК""Укрвуглереструктуризація""","ДП ""ОБ'ЄДНАНА КОМПАНІЯ ""УКРВУГЛЕРЕСТРУКТУРИЗАЦІЯ""","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Організація будівництва будівель","Київ","UA-30","820019","ГУДКСУ у м.Києві","xxxxxxxxxx","ФОП Баженов Олег Миколайович","Баженов-351005","Баженов","lm","351005","АКЦ.-КОМ.ІННОВ.БАНК""УКРСИББАНК"",ХАРКІВ","#1101070#,#2610#,#Опл.за.зап.част.#,#Дог38/ОТ-15(07.09.2015р),накл.№БО-0001061(01.12.15)#,#в т.ч.ПДВ-1164,40#","6986.4","117027.96","170601.68"
"8369251","39244468","42341","ДП ""ОК""Укрвуглереструктуризація""","ДП ""ОБ'ЄДНАНА КОМПАНІЯ ""УКРВУГЛЕРЕСТРУКТУРИЗАЦІЯ""","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Організація будівництва будівель","Київ","UA-30","820019","ГУДКСУ у м.Києві","xxxxxxxxxx","ФОП Баженов Олег Миколайович","Баженов-351005","Баженов","lm","351005","АКЦ.-КОМ.ІННОВ.БАНК""УКРСИББАНК"",ХАРКІВ","#1101070#,#2610#,#Опл.за рем.авто#,#Дог88/ОП-15 (25.09.2015р),накл.№БО-0001121(01.12.15)#,#в т.ч.ПДВ- 523,00#","3138","117027.96","170601.68"
"8366877","39244468","42341","ДП ""ОК""Укрвуглереструктуризація""","ДП ""ОБ'ЄДНАНА КОМПАНІЯ ""УКРВУГЛЕРЕСТРУКТУРИЗАЦІЯ""","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Організація будівництва будівель","Київ","UA-30","820019","ГУДКСУ у м.Києві","xxxxxxxxxx","ФОП Баженов Олег Миколайович","Баженов-351005","Баженов","lm","351005","АКЦ.-КОМ.ІННОВ.БАНК""УКРСИББАНК"",ХАРКІВ","#1101070#,#2610#,#Опл.за шини i акум.#,#Дог38/ОТ-15 (07.09. 2015р),накл.№БО-0001060(01.12.15)#,#в т.ч.ПДВ- 2754,00#","16524","117027.96","170601.68"
"9958096","39244468","42356","ДП ""ОК""Укрвуглереструктуризація""","ДП ""ОБ'ЄДНАНА КОМПАНІЯ ""УКРВУГЛЕРЕСТРУКТУРИЗАЦІЯ""","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Організація будівництва будівель","Київ","UA-30","820019","ГУДКСУ у м.Києві","xxxxxxxxxx","ФОП Баженов Олег Миколайович","Баженов-351005","Баженов","lm","351005","АКЦ.-КОМ.ІННОВ.БАНК""УКРСИББАНК"",ХАРКІВ","#1101070#,#2610#,#Опл.за рем.авто#,#Дог88/ОП-15 (25.09.2015р),акт№БО-0001189(15.12.15)#,#в т.ч.ПДВ- 5738,40#","34430.4","117027.96","170601.68"
"9961333","39244468","42356","ДП ""ОК""Укрвуглереструктуризація""","ДП ""ОБ'ЄДНАНА КОМПАНІЯ ""УКРВУГЛЕРЕСТРУКТУРИЗАЦІЯ""","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Організація будівництва будівель","Київ","UA-30","820019","ГУДКСУ у м.Києві","xxxxxxxxxx","ФОП Баженов Олег Миколайович","Баженов-351005","Баженов","lm","351005","АКЦ.-КОМ.ІННОВ.БАНК""УКРСИББАНК"",ХАРКІВ","#1101070#,#2610#,#Опл.за.зап.частини#,#Дог38/ОТ-15(07.09.2015р),накл.№БО-0001190(15.12.15)#,#в т.ч.ПДВ-4162,00#","24972","117027.96","170601.68"
"5347123","39244468","42312","ДП ""ОК""Укрвуглереструктуризація""","ДП ""ОБ'ЄДНАНА КОМПАНІЯ ""УКРВУГЛЕРЕСТРУКТУРИЗАЦІЯ""","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Організація будівництва будівель","Київ","UA-30","820019","ГУДКСУ у м.Києві","xxxxxxxxxx","ФОП Зiнчук С.А.","Зінчук-303440","Зінчук","none","303440","Ф.ВОЛ.ГРУ.ЗАТ КБ""ПРИВАТБАНК"", М.ЛУЦЬК ","#1101070#,#2610#,#39257791#,#Опл. за над.посл.прогр.заб.на платф.1С: Дог.№14/ОП-15(09.02.15), акт №5801(07.10.15)#,#в т.ч.ПДВ-50,00грн.#","300","3218","170601.68"
"5347218","39244468","42312","ДП ""ОК""Укрвуглереструктуризація""","ДП ""ОБ'ЄДНАНА КОМПАНІЯ ""УКРВУГЛЕРЕСТРУКТУРИЗАЦІЯ""","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Організація будівництва будівель","Київ","UA-30","820019","ГУДКСУ у м.Києві","xxxxxxxxxx","ФОП Зiнчук С.А.","Зінчук-303440","Зінчук","none","303440","Ф.ВОЛ.ГРУ.ЗАТ КБ""ПРИВАТБАНК"", М.ЛУЦЬК ","#1101070#,#2610#,#Опл.за рем.орг.тех.#,#дог.№15/ОП-15(09.02.15р), акт №5662(01.10.15)#, #В т.ч. ПДВ-92,00грн.#","552","3218","170601.68"
"6645364","39244468","42326","ДП ""ОК""Укрвуглереструктуризація""","ДП ""ОБ'ЄДНАНА КОМПАНІЯ ""УКРВУГЛЕРЕСТРУКТУРИЗАЦІЯ""","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Організація будівництва будівель","Київ","UA-30","820019","ГУДКСУ у м.Києві","xxxxxxxxxx","ФОП Зiнчук С.А.","Зінчук-303440","Зінчук","none","303440","Ф.ВОЛ.ГРУ.ЗАТ КБ""ПРИВАТБАНК"", М.ЛУЦЬК ","#1101070#,#2610#,#Опл.за рем.орг.тех.#,#дог.№15/ОП-15(09.02.15р), акт №6695(10.11.15)#, #В т.ч. ПДВ-61,67грн.#","370","3218","170601.68"
